text,name_intent,label
"When I attempted to make a transfer, it failed.",failed_transfer,36
It kept my cash,wrong_amount_of_cash_received,75
I tried to pay with my card and it didn't work,declined_card_payment,26
What caused my cash withdrawal to be declined?,declined_cash_withdrawal,27
It seems like a transfer is pending.,pending_transfer,49
My last name has changed and I need to update my account details.,edit_personal_details,31
What are the steps for changing my passcode?,passcode_forgotten,45
How do I make my card show up in the app?,card_linking,14
Change my pin?,change_pin,22
I'm trying to take money from my account but its not letting me. Help!,declined_cash_withdrawal,27
Where do I go to change my PIN?,change_pin,22
I am interested in a Visa or Mastercard. Do you offer them?,visa_or_mastercard,73
Please tell me if I'm going to be charged for sending out more cards?,getting_spare_card,40
Can I have more than 2 disposable cards?,disposable_card_limits,30
Is there a reason my refund isn't showing on my statement?,Refund_not_showing_up,0
"In regards to my card payment, the exchange rate is incorrect.",card_payment_wrong_exchange_rate,18
How long will it take the money to appear in my account?,transfer_timing,67
I didn't get the correct amount of money from the ATM machine,wrong_amount_of_cash_received,75
What's going on with my balance? Shouldn't it be a bit higher since I deposited a cheque a day ago?,balance_not_updated_after_cheque_or_cash_deposit,7
I was charged twice for the same purchase!,transaction_charged_twice,63
I wanted to know what discounts were offered for current exchanges as it is something that occurs frequently.,exchange_charge,32
How do I get my card?,order_physical_card,44
"Help, I don't know what the PIN is to my card?",get_physical_card,39
How do I link my card in the app.,card_linking,14
I made a deposit and the balance hasn't been updated.,balance_not_updated_after_cheque_or_cash_deposit,7
"Why is there now a charge for making cash withdrawals? I wanted some cash after I went to the grocery store, and there's a new fee!",cash_withdrawal_charge,20
My automatic top-up was unsuccessful,top_up_reverted,61
Why am I still not able to see the money I deposited a week ago? This is urgent!!,balance_not_updated_after_cheque_or_cash_deposit,7
How do I access the virtual card?,getting_virtual_card,41
I am not able to purchase anything online! I have been using my card on multiple sites over a period of two weeks and none of the payments have gone through. Why is this happening?,reverted_card_payment?,53
I think my card payment has been refunded,reverted_card_payment?,53
How limited is a virtual card?,disposable_card_limits,30
My card gets rejected when I try to use it,card_not_working,15
The refund isn't appearing in my account,Refund_not_showing_up,0
How do I tell if my top up was reverted?,top_up_reverted,61
My exchange seems to have something wrong with it. I changed over Russian Ruble to UK pounds and it appears I was charged way more than I was supposed to be.,card_payment_wrong_exchange_rate,18
"I have an account at another bank, but I want to transfer some of the money to my account here. .",transfer_into_account,65
why wont my american express work to add money,supported_cards_and_currencies,54
The first payment I attempted for my card at the store earlier did not process so I had to make a second attempt. The second time it worked. It now appears I was charged twice. After looking at the app I see a pending charge. Please remove the pending amount because it is clearly not accurate and was declined.,transaction_charged_twice,63
"My card keeps getting declined when I try to use it. I would like to top-up, but it is not going though.",top_up_failed,59
I was just shopping online for some tickets and the payment was declined by you. Why has this happened? I am certain I have the right amount of funds in my account.,declined_card_payment,26
"I have obtained the salary in GBP, will it need to be configured?",receiving_money,51
What are the steps for getting money from a friend?,receiving_money,51
Is there any way to know how the transaction got on my account?,card_payment_not_recognised,17
Is it possible to delete the account?,terminate_account,55
I shouldn't be charged any fee for transferring .,transfer_fee_charged,64
is there a way to change name?,edit_personal_details,31
How long does a payment usually show as pending? Is it normal that mine is still pending?,pending_card_payment,46
I had trouble with an incorrect rate being applied when using the ATM with foreign currency.,wrong_exchange_rate_for_cash_withdrawal,76
I have lost my phone or it has been stolen.,lost_or_stolen_phone,43
can i transfer money i the app,transfer_into_account,65
My transfer says pending. What does that mean?,pending_transfer,49
There was a direct debit from my account and I didn't authorise it,direct_debit_payment_not_recognised,29
How can I change my Rowlock ?,change_pin,22
I may have entered the PIN wrong and the account is blocked. What do I have to do to get it unblocked.,pin_blocked,50
The app reverted my top up,top_up_reverted,61
How long will the transfer take?,pending_transfer,49
Is a SWIFT transfer acceptable?,top_up_by_bank_transfer_charge,56
I'd like to have it delivered on Saturday. Is that possible?,card_delivery_estimate,13
i do not know what this charge is for,direct_debit_payment_not_recognised,29
My card was rejected,declined_card_payment,26
"The app isn't letting me log in, but my info is correct.",unable_to_verify_identity,68
Why doesn't my card work for any transactions?,card_not_working,15
"A card has been sent to me, how do I track it?",card_arrival,12
I found a transfer fee - is that correct?,transfer_fee_charged,64
Are you going to charge me to top up my card?,top_up_by_card_charge,57
"My phone was stolen yesterday, can you help me with this?",lost_or_stolen_phone,43
I did not get the item I ordered. How should I go about this? Should I just cancel my order or my payment? Please help me.,request_refund,52
"I was checking the app for my account and I noticed there is an authorized charge on it. I haven't used my card today, so I know I didn't do it. I would like the transaction reversed and the money replaced.",direct_debit_payment_not_recognised,29
I set up a payment to a new payee and sent some money but the person I'm sending it to has not received it. Can you check where the money is?,transfer_not_received_by_recipient,66
Tell me about the limit for top ups.,top_up_limits,60
Can I order a new card with the app?,card_about_to_expire,10
Can I use visa or mastercard with your service,visa_or_mastercard,73
What if I want to add a card I already have to the app?,card_linking,14
Can I reset the passcode?,passcode_forgotten,45
I was charged an extra fee for a card payment. I was unaware of these fees beforehand.,card_payment_fee_charged,16
I didn't see the money I added to my card.,top_up_failed,59
My recipient hasn't received the money,transfer_not_received_by_recipient,66
I an not sure but it looks as if a card payment I made was cancelled.,reverted_card_payment?,53
My card is due to expire soon.,card_about_to_expire,10
I recently transferred money to my account when will it show up?,balance_not_updated_after_bank_transfer,6
